ortho,phono,class,letters,phonemes,complexity,graphemes,syllabes,frequency,OLD20,Grapheme,Phoneme,Match,Grapheme.1,Phoneme.1,Match.1,orthography,phonology,match,Type,Token,Type.1,Token.1,Type.2,Token.2,Type.3,Token.3,Type.4,Token.4,Type.5,Token.5,type,token,Type.6,Assoc.,Type.7,Assoc..1,Type.8,Assoc..2,Type.9,Assoc..3,Type.10,Token.6,Type.11,Token.7,Type.12,Token.8,Type.13,Token.9,Type.14,Token.10,Type.15,Token.11,Type.16,Token.12,Type.17,Token.13,Type.18,Token.14,Type.19,Token.15,Type.20,Token.16,Type.21,Token.17,phono_IPA
simplifier,s5plifje,VER,10.0,8.0,1.25,8.0,3.0,9.32932,4.0,.s.im.p.l.i.f.i.er,.s.5.p.l.i.f.j.e,(s-s.im-5.p-p.l-l.i-i.f-f.i-j.er-e),.s.im.p.l.i.f.i.er,.s.5.p.l.i.f.j.e,(s-s.im-5.p-p.l-l.i-i.f-f.i-j.er-e),ier,je,ier-je,115.0,3443.0,98.291,96.85,31.335,46.946,1482.0,46634.0,1335.0,40114.0,86.623,85.728,69.656,70.525,16.0,im-5,16.0,im-5,24.494,i-j,9.639,im-5,895.0,57599.287,1693.0,49302.015,805.0,19660.067,895.0,57599.287,1497.0,40608.626,805.0,19660.067,100.0,100.0,82.409,81.807,98.531,94.982,85.482,77.726,73.543,74.39,30.504,40.134,s ɛ̃ p l i f j e
simulation,simylasj§,NC,10.0,9.0,1.11,9.0,4.0,3.10977,3.75,.s.i.m.u.l.a.t.i.on,.s.i.m.y.l.a.s.j.§,(s-s.i-i.m-m.u-y.l-l.a-a.t-s.i-j.on-§),.s.i.m.u.l.a.t.i.on,.s.i.m.y.l.a.s.j.§,(s-s.i-i.m-m.u-y.l-l.a-a.t-s.i-j.on-§),ion,j§,ion-j§,269.0,11985.0,99.63,99.974,61.982,71.028,1820.0,58313.0,1662.0,51700.0,75.354,74.343,80.475,81.398,408.0,on-§,408.0,on-§,9.193,t-s,16.03,t-s,895.0,57599.287,2154.0,63228.143,408.0,24620.095,895.0,57599.287,1951.0,54726.004,408.0,24620.095,100.0,100.0,68.452,67.043,99.029,99.786,85.482,77.726,84.284,85.693,48.804,55.006,s i m y l a s j ɔ̃
simuler,simyle,VER,7.0,6.0,1.17,6.0,3.0,3.10977,2.75,.s.i.m.u.l.er,.s.i.m.y.l.e,(s-s.i-i.m-m.u-y.l-l.er-e),.s.i.m.u.l.er,.s.i.m.y.l.e,(s-s.i-i.m-m.u-y.l-l.er-e),er,e,er-e,632.0,15089.0,98.596,94.232,28.571,26.531,1895.0,60501.0,1658.0,50573.0,92.074,90.492,82.407,83.088,805.0,er-e,805.0,er-e,74.122,i-i,30.504,er-e,895.0,57599.287,2417.0,71436.425,805.0,19660.067,895.0,57599.287,2062.0,56545.243,805.0,19660.067,100.0,100.0,88.478,86.992,98.531,94.982,85.482,77.726,94.614,95.167,30.504,40.134,s i m y l e
singe,s5Z,"NC,VER",5.0,3.0,1.67,4.0,1.0,34.20749,1.8,.s.in.g.e,.s.5.Z.°,(s-s.in-5.g-Z.e-°),.s.in.ge,.s.5.Z,(s-s.in-5.ge-Z),inge,5Z,inge-5Z,2.0,47.0,100.0,100.0,66.667,78.947,1147.0,61276.0,375.0,22039.0,89.278,89.287,63.856,67.541,116.0,in-5,74.0,in-5,59.632,g-Z,44.578,in-5,895.0,57599.287,366.0,9564.153,2962.0,168375.764,895.0,57599.287,74.0,2478.496,155.0,6039.191,100.0,100.0,78.556,78.573,100.0,100.0,85.482,77.726,44.578,55.041,61.508,69.856,s ɛ̃ ʒ
singes,s5Z,"NC,VER,ADJ",6.0,3.0,2.0,5.0,1.0,12.43909,1.9,.s.in.g.e.s,.s.5.Z.°.#,(s-s.in-5.g-Z.e-°.s-#),.s.in.ges,.s.5.Z,(s-s.in-5.ges-Z),inges,5Z,inges-5Z,1.0,12.0,100.0,100.0,33.333,21.053,1573.0,69156.0,347.0,20791.0,91.239,90.774,52.745,53.105,116.0,in-5,71.0,ges-Z,59.632,g-Z,28.175,ges-Z,895.0,57599.287,990.0,25940.807,4002.0,210357.889,895.0,57599.287,74.0,2478.496,71.0,2295.021,100.0,100.0,85.704,85.715,99.084,96.724,85.482,77.726,44.578,55.041,28.175,26.547,s ɛ̃ ʒ
singulier,s5gylje,"ADJ,NC",9.0,7.0,1.29,7.0,3.0,155.48859,3.8,.s.in.g.u.l.i.er,.s.5.g.y.l.j.e,(s-s.in-5.g-g.u-y.l-l.i-j.er-e),.s.in.g.u.l.i.er,.s.5.g.y.l.j.e,(s-s.in-5.g-g.u-y.l-l.i-j.er-e),ier,je,ier-je,115.0,3443.0,98.291,96.85,31.335,46.946,1093.0,36898.0,977.0,33376.0,77.154,76.017,76.682,79.375,116.0,in-5,74.0,in-5,24.494,i-j,30.504,er-e,895.0,57599.287,1190.0,36205.975,805.0,19660.067,895.0,57599.287,1028.0,31273.858,805.0,19660.067,100.0,100.0,68.31,67.427,98.531,94.982,85.482,77.726,84.157,87.553,30.504,40.134,s ɛ̃ ɡ y l j e
sinon,sin§,"ADV,CON",5.0,4.0,1.25,4.0,2.0,27.98795,2.0,.s.i.n.on,.s.i.n.§,(s-s.i-i.n-n.on-§),.s.i.n.on,.s.i.n.§,(s-s.i-i.n-n.on-§),on,§,on-§,127.0,17747.0,97.692,99.72,31.671,50.18,1715.0,62458.0,1523.0,50427.0,93.288,93.155,77.916,77.228,408.0,on-§,408.0,on-§,74.122,i-i,48.804,on-§,895.0,57599.287,2778.0,83805.577,408.0,24620.095,895.0,57599.287,2395.0,59743.681,408.0,24620.095,100.0,100.0,87.061,86.416,99.029,99.786,85.482,77.726,88.689,88.09,48.804,55.006,s i n ɔ̃
sirène,siREn,NC,6.0,5.0,1.2,6.0,2.0,43.53681,2.7,.s.i.r.è.n.e,.s.i.R.E.n.°,(s-s.i-i.r-R.è-E.n-n.e-°),.s.i.r.è.ne,.s.i.R.E.n,(s-s.i-i.r-R.è-E.ne-n),ène,En,ène-En,10.0,333.0,100.0,100.0,10.309,8.314,2669.0,101508.0,2052.0,64531.0,95.682,95.471,66.727,70.212,380.0,è-E,173.0,ne-n,74.122,i-i,14.903,è-E,895.0,57599.287,3039.0,95768.133,2962.0,168375.764,895.0,57599.287,3064.0,82483.982,173.0,17604.43,100.0,100.0,93.523,93.207,100.0,100.0,85.482,77.726,69.337,69.346,40.139,65.294,s i ʁ ɛ n
sirènes,siREn,NC,7.0,5.0,1.4,7.0,2.0,27.98795,2.7,.s.i.r.è.n.e.s,.s.i.R.E.n.°.#,(s-s.i-i.r-R.è-E.n-n.e-°.s-#),.s.i.r.è.nes,.s.i.R.E.n,(s-s.i-i.r-R.è-E.nes-n),ènes,En,ènes-En,4.0,103.0,100.0,100.0,4.124,2.564,2756.0,101389.0,2034.0,61619.0,96.168,95.65,62.458,59.411,380.0,è-E,81.0,nes-n,74.122,i-i,14.903,è-E,895.0,57599.287,2879.0,88353.33,4002.0,210357.889,895.0,57599.287,3064.0,82483.982,81.0,3044.47,100.0,100.0,94.818,94.565,99.084,96.724,85.482,77.726,69.337,69.346,18.794,11.292,s i ʁ ɛ n
sirop,siRo,NC,5.0,4.0,1.25,5.0,2.0,9.32932,2.8,.s.i.r.o.p,.s.i.R.o.#,(s-s.i-i.r-R.o-o.p-#),.s.i.r.op,.s.i.R.o,(s-s.i-i.r-R.op-o),op,o,op-o,2.0,255.0,50.0,84.536,0.778,0.99,2337.0,78513.0,2430.0,72993.0,66.924,75.987,69.829,68.055,8.0,p-#,2.0,op-o,10.53,o-o,0.725,op-o,895.0,57599.287,3594.0,111217.294,8.0,1312.324,895.0,57599.287,4412.0,117058.599,2.0,255.001,100.0,100.0,61.54,62.799,50.0,91.54,85.482,77.726,96.555,96.479,0.725,1.535,s i ʁ o
site,sit,NC,4.0,3.0,1.33,4.0,1.0,34.20749,1.7,.s.i.t.e,.s.i.t.°,(s-s.i-i.t-t.e-°),.s.i.te,.s.i.t,(s-s.i-i.te-t),ite,it,ite-it,35.0,1123.0,100.0,100.0,48.611,64.121,2974.0,114915.0,1680.0,57492.0,89.51,88.281,74.843,77.867,895.0,s-s,358.0,te-t,74.122,i-i,42.118,te-t,895.0,57599.287,4019.0,116842.401,2962.0,168375.764,895.0,57599.287,3786.0,96036.45,358.0,18839.025,100.0,100.0,79.021,76.562,100.0,100.0,85.482,77.726,96.928,97.083,42.118,58.793,s i t
sites,sit,NC,5.0,3.0,1.67,5.0,1.0,40.42703,1.75,.s.i.t.e.s,.s.i.t.°.#,(s-s.i-i.t-t.e-°.s-#),.s.i.tes,.s.i.t,(s-s.i-i.tes-t),ites,it,ites-it,17.0,314.0,100.0,100.0,23.611,17.94,3034.0,112067.0,1631.0,53134.0,91.425,89.969,69.156,64.267,895.0,s-s,213.0,tes-t,74.122,i-i,25.059,tes-t,895.0,57599.287,3425.0,97459.639,4002.0,210357.889,895.0,57599.287,3786.0,96036.45,213.0,5765.551,100.0,100.0,86.014,84.374,99.084,96.724,85.482,77.726,96.928,97.083,25.059,17.993,s i t
situation,sit8asj§,NC,9.0,8.0,1.13,8.0,3.0,133.72019,3.05,.s.i.t.u.a.t.i.on,.s.i.t.8.a.s.j.§,(s-s.i-i.t-t.u-8.a-a.t-s.i-j.on-§),.s.i.t.u.a.t.i.on,.s.i.t.8.a.s.j.§,(s-s.i-i.t-t.u-8.a-a.t-s.i-j.on-§),ion,j§,ion-j§,269.0,11985.0,99.63,99.974,61.982,71.028,1883.0,60788.0,1737.0,54103.0,62.644,62.268,79.581,80.585,312.0,u-8,312.0,u-8,9.193,t-s,16.03,t-s,895.0,57599.287,2293.0,67347.052,408.0,24620.095,895.0,57599.287,2098.0,58433.907,408.0,24620.095,100.0,100.0,50.353,49.726,99.029,99.786,85.482,77.726,83.728,85.324,48.804,55.006,s i t ɥ a s j ɔ̃
situations,sit8asj§,NC,10.0,8.0,1.25,9.0,3.0,27.98795,3.4,.s.i.t.u.a.t.i.on.s,.s.i.t.8.a.s.j.§.#,(s-s.i-i.t-t.u-8.a-a.t-s.i-j.on-§.s-#),.s.i.t.u.a.t.i.ons,.s.i.t.8.a.s.j.§,(s-s.i-i.t-t.u-8.a-a.t-s.i-j.ons-§),ions,j§,ions-j§,142.0,4512.0,100.0,100.0,32.719,26.742,2183.0,78303.0,1727.0,52041.0,66.756,66.029,78.46,75.979,312.0,u-8,312.0,u-8,9.193,t-s,16.03,t-s,895.0,57599.287,2108.0,62396.05,4002.0,210357.889,895.0,57599.287,2098.0,58433.907,333.0,8128.987,100.0,100.0,57.388,56.791,99.084,96.724,85.482,77.726,83.728,85.324,39.833,18.162,s i t ɥ a s j ɔ̃
situe,sity,VER,5.0,4.0,1.25,5.0,2.0,46.64658,1.75,.s.i.t.u.e,.s.i.t.y.#,(s-s.i-i.t-t.u-y.e-#),.s.i.t.ue,.s.i.t.y,(s-s.i-i.t-t.ue-y),ue,y,ue-y,66.0,1284.0,100.0,100.0,24.354,6.384,2171.0,69608.0,1958.0,59760.0,70.98,66.737,75.236,69.234,591.0,e-#,66.0,ue-y,16.592,e-#,24.627,ue-y,895.0,57599.287,3122.0,92194.757,591.0,13854.118,895.0,57599.287,3435.0,90078.087,66.0,1284.341,100.0,100.0,79.436,76.273,16.592,4.866,85.482,77.726,95.418,96.381,24.627,6.449,s i t y
situé,sit8e,"VER,ADJ",5.0,5.0,1.0,5.0,2.0,96.40293,2.05,.s.i.t.u.é,.s.i.t.8.e,(s-s.i-i.t-t.u-8.é-e),.s.i.t.u.é,.s.i.t.8.e,(s-s.i-i.t-t.u-8.é-e),ué,8e,ué-8e,12.0,199.0,100.0,100.0,30.0,27.234,1990.0,63565.0,1756.0,52860.0,75.374,75.405,80.599,79.403,312.0,u-8,312.0,u-8,18.829,u-8,26.677,é-e,895.0,57599.287,2783.0,82410.337,704.0,12995.844,895.0,57599.287,2394.0,64567.46,704.0,12995.844,100.0,100.0,58.957,59.009,100.0,100.0,85.482,77.726,96.945,97.587,26.677,26.53,s i t ɥ e
située,sit8e,"VER,ADJ",6.0,5.0,1.2,6.0,2.0,55.97589,2.35,.s.i.t.u.é.e,.s.i.t.8.e.#,(s-s.i-i.t-t.u-8.é-e.e-#),.s.i.t.u.ée,.s.i.t.8.e,(s-s.i-i.t-t.u-8.ée-e),uée,8e,uée-8e,6.0,84.0,100.0,100.0,15.0,11.489,2098.0,62288.0,1683.0,51214.0,65.553,63.495,77.825,76.045,312.0,u-8,312.0,u-8,16.592,e-#,12.808,ée-e,895.0,57599.287,2775.0,75568.589,591.0,13854.118,895.0,57599.287,2394.0,64567.46,338.0,4770.442,100.0,100.0,69.181,69.026,16.592,4.866,85.482,77.726,96.945,97.587,12.808,9.738,s i t ɥ e
situées,sit8e,"VER,ADJ",7.0,5.0,1.4,7.0,2.0,65.30521,2.5,.s.i.t.u.é.e.s,.s.i.t.8.e.#.#,(s-s.i-i.t-t.u-8.é-e.e-#.s-#),.s.i.t.u.ées,.s.i.t.8.e,(s-s.i-i.t-t.u-8.ées-e),uées,8e,uées-8e,2.0,68.0,100.0,100.0,5.0,9.362,2337.0,82218.0,1661.0,50835.0,69.136,67.97,77.014,75.271,312.0,u-8,231.0,ées-e,8.14,e-#,8.753,ées-e,895.0,57599.287,2292.0,61513.448,4002.0,210357.889,895.0,57599.287,2394.0,64567.46,231.0,2873.463,100.0,100.0,56.973,55.813,99.084,96.724,85.482,77.726,96.945,97.587,8.753,5.866,s i t ɥ e
situent,sity,VER,7.0,4.0,1.75,6.0,2.0,18.65863,2.65,.s.i.t.u.en.t,.s.i.t.y.#.#,(s-s.i-i.t-t.u-y.en-#.t-#),.s.i.t.uent,.s.i.t.y,(s-s.i-i.t-t.uent-y),uent,y,uent-y,12.0,128.0,100.0,100.0,4.428,0.634,2161.0,72310.0,1944.0,59471.0,78.777,75.896,70.199,67.782,650.0,en-#,12.0,uent-y,35.269,en-#,4.478,uent-y,895.0,57599.287,2504.0,72425.34,2055.0,86557.658,895.0,57599.287,3435.0,90078.087,12.0,127.503,100.0,100.0,68.394,64.194,99.084,98.604,85.482,77.726,95.418,96.381,4.478,0.64,s i t y
situer,sit8e,VER,6.0,5.0,1.2,5.0,2.0,105.73224,2.1,.s.i.t.u.er,.s.i.t.8.e,(s-s.i-i.t-t.u-8.er-e),.s.i.t.u.er,.s.i.t.8.e,(s-s.i-i.t-t.u-8.er-e),uer,8e,uer-8e,12.0,267.0,100.0,100.0,30.0,36.596,2010.0,64898.0,1776.0,54192.0,75.08,74.402,81.364,82.124,312.0,u-8,312.0,u-8,18.829,u-8,30.504,er-e,895.0,57599.287,2783.0,82410.337,805.0,19660.067,895.0,57599.287,2394.0,64567.46,805.0,19660.067,100.0,100.0,58.957,59.009,98.531,94.982,85.482,77.726,96.945,97.587,30.504,40.134,s i t ɥ e
situerais,sityRE,VER,9.0,6.0,1.5,8.0,3.0,3.10977,3.7,.s.i.t.u.e.r.ai.s,.s.i.t.y.#.R.E.#,(s-s.i-i.t-t.u-y.e-#.r-R.ai-E.s-#),.s.i.t.u.e.r.ais,.s.i.t.y.#.R.E,(s-s.i-i.t-t.u-y.e-#.r-R.ais-E),ais,E,ais-E,110.0,5218.0,100.0,100.0,16.153,5.725,2717.0,96518.0,2013.0,60142.0,80.58,78.47,69.456,67.511,358.0,e-#,23.0,e-#,8.14,e-#,0.0,e-#,895.0,57599.287,2807.0,84030.538,4002.0,210357.889,895.0,57599.287,2616.0,71631.442,113.0,5239.983,100.0,100.0,74.26,71.839,99.084,96.724,85.482,77.726,77.012,77.579,15.651,6.956,s i t y ʁ ɛ
situes,sity,VER,6.0,4.0,1.5,6.0,2.0,3.10977,1.8,.s.i.t.u.e.s,.s.i.t.y.°.#,(s-s.i-i.t-t.u-y.e-°.s-#),.s.i.t.ues,.s.i.t.y,(s-s.i-i.t-t.ues-y),ues,y,ues-y,31.0,308.0,96.875,98.02,11.439,1.53,2750.0,100539.0,1949.0,59516.0,89.565,87.591,71.971,68.008,895.0,s-s,31.0,ues-y,74.122,i-i,11.567,ues-y,895.0,57599.287,2901.0,83819.597,4002.0,210357.889,895.0,57599.287,3435.0,90078.087,31.0,307.872,100.0,100.0,84.577,82.205,99.084,96.724,85.482,77.726,95.418,96.381,11.567,1.546,s i t y
situés,sit8e,"VER,ADJ",6.0,5.0,1.2,6.0,2.0,59.08566,2.4,.s.i.t.u.é.s,.s.i.t.8.e.#,(s-s.i-i.t-t.u-8.é-e.s-#),.s.i.t.u.és,.s.i.t.8.e,(s-s.i-i.t-t.u-8.és-e),ués,8e,ués-8e,7.0,109.0,100.0,100.0,17.5,14.894,2666.0,95039.0,1691.0,51314.0,79.302,78.804,78.143,76.248,312.0,u-8,312.0,u-8,18.829,u-8,14.399,és-e,895.0,57599.287,2775.0,75568.589,4002.0,210357.889,895.0,57599.287,2394.0,64567.46,380.0,5268.017,100.0,100.0,69.181,69.026,99.084,96.724,85.482,77.726,96.945,97.587,14.399,10.754,s i t ɥ e
six,sis,ADJ,3.0,3.0,1.0,3.0,1.0,161.70814,1.9,.s.i.x,.s.i.s,(s-s.i-i.x-s),.s.i.x,.s.i.s,(s-s.i-i.x-s),ix,is,ix-is,2.0,227.0,50.0,49.324,2.128,11.967,1727.0,60398.0,1561.0,51288.0,58.405,58.231,60.942,58.594,2.0,x-s,2.0,x-s,1.093,x-s,0.416,x-s,895.0,57599.287,4285.0,123368.294,2.0,227.013,895.0,57599.287,3786.0,96036.45,2.0,227.013,100.0,100.0,74.122,72.832,1.093,1.861,85.482,77.726,96.928,97.083,0.416,0.974,s i s
sixième,sizjEm,"ADJ,NC",7.0,6.0,1.17,7.0,2.0,59.08566,3.05,.s.i.x.i.è.m.e,.s.i.z.j.E.m.°,(s-s.i-i.x-z.i-j.è-E.m-m.e-°),.s.i.x.i.è.me,.s.i.z.j.E.m,(s-s.i-i.x-z.i-j.è-E.me-m),ième,jEm,ième-jEm,10.0,491.0,100.0,100.0,71.429,68.398,1617.0,64381.0,1096.0,36365.0,71.457,71.86,57.028,55.924,5.0,x-z,5.0,x-z,1.873,x-z,0.69,x-z,895.0,57599.287,1492.0,44938.251,2962.0,168375.764,895.0,57599.287,1394.0,38593.218,103.0,6216.442,100.0,100.0,60.04,60.604,100.0,100.0,85.482,77.726,52.082,53.079,48.357,45.504,s i z j ɛ m
sketches,skEtS,NC,8.0,5.0,1.6,7.0,1.0,3.10977,3.7,.s.k.e.t.ch.e.s,.s.k.E.t.S.°.#,(s-s.k-k.e-E.t-t.ch-S.e-°.s-#),.s.k.e.t.ches,.s.k.E.t.S,(s-s.k-k.e-E.t-t.ches-S),etches,EtS,etches-EtS,1.0,3.0,100.0,100.0,100.0,100.0,1770.0,76645.0,1123.0,39801.0,86.003,89.158,55.383,51.245,30.0,k-k,29.0,k-k,22.647,e-E,2.007,k-k,895.0,57599.287,1499.0,53711.545,4002.0,210357.889,895.0,57599.287,1559.0,46884.157,44.0,755.679,100.0,100.0,80.587,85.477,99.084,96.724,85.482,77.726,53.027,53.349,32.353,18.451,s k ɛ t ʃ
ski,ski,NC,3.0,3.0,1.0,3.0,1.0,124.39087,1.8,.s.k.i,.s.k.i,(s-s.k-k.i-i),.s.k.i,.s.k.i,(s-s.k-k.i-i),i,i,i-i,109.0,15440.0,100.0,100.0,19.569,40.121,348.0,25299.0,348.0,25297.0,100.0,100.0,35.563,39.365,30.0,k-k,29.0,k-k,100.0,s-s,2.007,k-k,895.0,57599.287,30.0,310.982,120.0,17986.932,895.0,57599.287,29.0,304.762,120.0,17986.932,100.0,100.0,100.0,100.0,100.0,100.0,85.482,77.726,2.007,0.781,19.2,39.589,s k i
skié,skje,VER,4.0,4.0,1.0,4.0,1.0,3.10977,1.85,.s.k.i.é,.s.k.j.e,(s-s.k-k.i-j.é-e),.s.k.i.é,.s.k.j.e,(s-s.k-k.i-j.é-e),ié,je,ié-je,31.0,392.0,100.0,100.0,8.447,5.344,761.0,28873.0,761.0,28871.0,81.124,81.58,52.493,50.78,30.0,k-k,29.0,k-k,24.494,i-j,2.007,k-k,895.0,57599.287,723.0,22447.974,704.0,12995.844,895.0,57599.287,723.0,22444.864,704.0,12995.844,100.0,100.0,62.247,63.161,100.0,100.0,85.482,77.726,48.906,49.433,26.677,26.53,s k j e
skier,skje,VER,5.0,4.0,1.25,4.0,1.0,9.32932,2.0,.s.k.i.er,.s.k.j.e,(s-s.k-k.i-j.er-e),.s.k.i.er,.s.k.j.e,(s-s.k-k.i-j.er-e),ier,je,ier-je,115.0,3443.0,98.291,96.85,31.335,46.946,787.0,30539.0,786.0,30537.0,80.756,80.326,53.45,54.181,30.0,k-k,29.0,k-k,24.494,i-j,2.007,k-k,895.0,57599.287,723.0,22447.974,805.0,19660.067,895.0,57599.287,723.0,22444.864,805.0,19660.067,100.0,100.0,62.247,63.161,98.531,94.982,85.482,77.726,48.906,49.433,30.504,40.134,s k j e
skieurs,skj9R,NC,7.0,5.0,1.4,6.0,1.0,24.87817,2.7,.s.k.i.eu.r.s,.s.k.j.9.R.#,(s-s.k-k.i-j.eu-9.r-R.s-#),.s.k.i.eu.rs,.s.k.j.9.R,(s-s.k-k.i-j.eu-9.rs-R),ieurs,j9R,ieurs-j9R,5.0,1207.0,83.333,99.743,14.286,55.114,2161.0,87914.0,586.0,25602.0,81.423,80.829,57.265,56.062,30.0,k-k,29.0,k-k,24.494,i-j,2.007,k-k,895.0,57599.287,2017.0,64881.754,4002.0,210357.889,895.0,57599.287,615.0,20358.712,190.0,9332.446,100.0,100.0,72.364,72.063,99.084,96.724,85.482,77.726,62.914,64.358,12.102,9.512,s k j œ ʁ
skieuse,skj2z,NC,7.0,5.0,1.4,6.0,1.0,3.10977,2.95,.s.k.i.eu.s.e,.s.k.j.2.z.°,(s-s.k-k.i-j.eu-2.s-z.e-°),.s.k.i.eu.se,.s.k.j.2.z,(s-s.k-k.i-j.eu-2.se-z),ieuse,j2z,ieuse-j2z,10.0,87.0,100.0,100.0,43.478,37.334,1084.0,51536.0,528.0,21996.0,67.921,67.432,67.198,67.058,30.0,k-k,29.0,k-k,24.494,i-j,2.007,k-k,895.0,57599.287,661.0,20810.675,2962.0,168375.764,895.0,57599.287,527.0,15495.022,166.0,5896.151,100.0,100.0,51.881,51.147,100.0,100.0,85.482,77.726,65.937,66.288,52.698,58.7,s k j ø z
skis,ski,NC,4.0,3.0,1.33,4.0,1.0,12.43909,1.75,.s.k.i.s,.s.k.i.#,(s-s.k-k.i-i.s-#),.s.k.is,.s.k.i,(s-s.k-k.is-i),is,i,is-i,97.0,8297.0,95.098,98.632,17.415,21.56,2303.0,97909.0,344.0,22873.0,93.302,92.389,34.923,34.031,30.0,k-k,29.0,k-k,74.122,i-i,2.007,k-k,895.0,57599.287,2158.0,61839.638,4002.0,210357.889,895.0,57599.287,29.0,304.762,108.0,10716.285,100.0,100.0,87.061,86.416,99.084,96.724,85.482,77.726,2.007,0.781,17.28,23.587,s k i
slogan,slOg@,NC,6.0,5.0,1.2,5.0,2.0,3.10977,2.9,.s.l.o.g.an,.s.l.O.g.@,(s-s.l-l.o-O.g-g.an-@),.s.l.o.g.an,.s.l.O.g.@,(s-s.l-l.o-O.g-g.an-@),an,@,an-@,29.0,1032.0,90.625,96.793,3.364,1.88,1270.0,42605.0,1153.0,38432.0,83.805,83.787,73.979,72.928,28.0,an-@,28.0,an-@,39.497,g-g,3.067,an-@,895.0,57599.287,1810.0,51487.686,28.0,964.034,895.0,57599.287,1614.0,44532.14,28.0,964.034,100.0,100.0,76.235,74.121,90.323,96.573,85.482,77.726,93.782,94.873,3.067,2.297,s l ɔ ɡ ɑ̃
slogans,slOg@,NC,7.0,5.0,1.4,6.0,2.0,6.21954,3.2,.s.l.o.g.an.s,.s.l.O.g.@.#,(s-s.l-l.o-O.g-g.an-@.s-#),.s.l.o.g.ans,.s.l.O.g.@,(s-s.l-l.o-O.g-g.ans-@),ans,@,ans-@,18.0,12576.0,94.737,99.975,2.088,22.904,1891.0,76976.0,1151.0,40657.0,87.948,86.513,73.738,78.23,408.0,g-g,17.0,ans-@,39.497,g-g,1.862,ans-@,895.0,57599.287,1612.0,48475.33,4002.0,210357.889,895.0,57599.287,1614.0,44532.14,17.0,12087.686,100.0,100.0,82.152,80.589,99.084,96.724,85.482,77.726,93.782,94.873,1.862,28.803,s l ɔ ɡ ɑ̃
smashe,smaS,VER,6.0,4.0,1.5,5.0,1.0,3.10977,2.85,.s.m.a.sh.e,.s.m.a.S.°,(s-s.m-m.a-a.sh-S.e-°),.s.m.a.she,.s.m.a.S,(s-s.m-m.a-a.she-S),ashe,aS,ashe-aS,1.0,3.0,100.0,100.0,4.545,0.926,1763.0,72756.0,1424.0,46793.0,98.254,96.955,69.116,66.615,2.0,sh-S,1.0,she-S,91.562,a-a,0.735,she-S,895.0,57599.287,1652.0,45934.637,2962.0,168375.764,895.0,57599.287,2399.0,64784.613,1.0,3.11,100.0,100.0,97.091,94.925,100.0,100.0,85.482,77.726,95.123,94.329,0.735,0.076,s m a ʃ
smog,smOg,NC,4.0,4.0,1.0,4.0,1.0,6.21954,2.55,.s.m.o.g,.s.m.O.g,(s-s.m-m.o-O.g-g),.s.m.o.g,.s.m.O.g,(s-s.m-m.o-O.g-g),og,Og,og-Og,1.0,6.0,100.0,100.0,10.0,11.112,1154.0,40256.0,1115.0,38177.0,83.64,72.958,72.044,67.482,5.0,g-g,5.0,g-g,45.455,g-g,13.158,g-g,895.0,57599.287,1859.0,51697.081,5.0,31.099,895.0,57599.287,1781.0,47539.313,5.0,31.099,100.0,100.0,94.552,92.041,45.455,7.752,85.482,77.726,94.769,94.228,13.158,3.745,s m ɔ ɡ
soccer,sOk9R,NC,6.0,5.0,1.2,4.0,2.0,74.63452,2.55,.s.o.cc.er,.s.O.k.9R,(s-s.o-O.cc-k.er-9R),.s.o.cc.e.r,.s.O.k.9.R,(s-s.o-O.cc-k.e-9.r-R),er,9R,er-9R,1.0,75.0,0.156,0.466,0.356,0.696,829.0,30791.0,736.0,31852.0,64.81,65.97,42.673,43.565,1.0,er-9R,2.0,e-9,0.122,er-9R,0.454,e-9,895.0,57599.287,1210.0,32744.502,1.0,74.635,895.0,57599.287,807.0,21843.144,364.0,36129.368,100.0,100.0,79.559,81.76,0.122,0.361,85.482,77.726,34.9,34.426,23.185,36.823,s ɔ k œ ʁ
social,sOsjal,"ADJ,NC",6.0,6.0,1.0,6.0,2.0,9.32932,2.7,.s.o.c.i.a.l,.s.O.s.j.a.l,(s-s.o-O.c-s.i-j.a-a.l-l),.s.o.c.i.a.l,.s.O.s.j.a.l,(s-s.o-O.c-s.i-j.a-a.l-l),ial,jal,ial-jal,12.0,171.0,100.0,100.0,34.286,34.375,1516.0,50996.0,1477.0,49310.0,73.757,72.558,69.19,71.838,139.0,l-l,139.0,l-l,24.494,i-j,16.295,l-l,895.0,57599.287,2015.0,57111.204,139.0,19930.536,895.0,57599.287,1956.0,54582.956,139.0,19930.536,100.0,100.0,61.335,58.954,97.203,99.534,85.482,77.726,78.341,78.575,16.295,39.003,s ɔ s j a l
